"date","oilInventory","inventoryChange","nonOPECProductionChange","saudiProductionChange","nonoecdConsumptionChange","oecdConsumptionChange","capacityPercentChange","worldConsumptionChange","worldGDPChange"
2012-07-25,1777386,56.9695652173913,0.55304347826087,0.0191304347826087,4.56608695652174,-1.60565217391304,1.05434782608696,1.36434782608696,3.23347826086957
2012-07-26,1776354,56.9266304347826,0.561086956521739,0.0157608695652174,4.57467391304348,-1.59130434782609,1.05369565217391,1.37619565217391,3.23195652173913
2012-07-27,1775322,56.8836956521739,0.569130434782609,0.0123913043478261,4.58326086956522,-1.57695652173913,1.05304347826087,1.38804347826087,3.2304347826087
2012-07-28,1775166.28571429,56.8407608695652,0.577173913043478,0.00902173913043477,4.59184782608696,-1.56260869565217,1.05239130434783,1.39989130434783,3.22891304347826
2012-07-29,1775010.57142857,56.7978260869565,0.585217391304348,0.00565217391304348,4.6004347826087,-1.54826086956522,1.05173913043478,1.41173913043478,3.22739130434783
2012-07-30,1774854.85714286,56.7548913043478,0.593260869565217,0.00228260869565218,4.60902173913044,-1.53391304347826,1.05108695652174,1.42358695652174,3.22586956521739
2012-07-31,1774699.14285714,56.7119565217391,0.601304347826087,-0.00108695652173912,4.61760869565217,-1.5195652173913,1.0504347826087,1.4354347826087,3.22434782608696
2012-08-01,1774543.42857143,56.6690217391304,0.609347826086956,-0.00445652173913043,4.62619565217391,-1.50521739130435,1.04978260869565,1.44728260869565,3.22282608695652
2012-08-02,1774387.71428571,56.6260869565217,0.617391304347826,-0.00782608695652173,4.63478260869565,-1.49086956521739,1.04913043478261,1.45913043478261,3.22130434782609
2012-08-03,1774232,56.583152173913,0.625434782608696,-0.011195652173913,4.64336956521739,-1.47652173913043,1.04847826086957,1.47097826086957,3.21978260869565
2012-08-04,1773577.42857143,56.5402173913043,0.633478260869565,-0.0145652173913043,4.65195652173913,-1.46217391304348,1.04782608695652,1.48282608695652,3.21826086956522
2012-08-05,1772922.85714286,56.4972826086956,0.641521739130435,-0.0179347826086957,4.66054347826087,-1.44782608695652,1.04717391304348,1.49467391304348,3.21673913043478
2012-08-06,1772268.28571429,56.454347826087,0.649565217391304,-0.021304347826087,4.66913043478261,-1.43347826086957,1.04652173913043,1.50652173913043,3.21521739130435
2012-08-07,1771613.71428571,56.4114130434783,0.657608695652174,-0.0246739130434783,4.67771739130435,-1.41913043478261,1.04586956521739,1.51836956521739,3.21369565217391
2012-08-08,1770959.14285714,56.3684782608696,0.665652173913043,-0.0280434782608696,4.68630434782609,-1.40478260869565,1.04521739130435,1.53021739130435,3.21217391304348
2012-08-09,1770304.57142857,56.3255434782609,0.673695652173913,-0.0314130434782608,4.69489130434783,-1.3904347826087,1.0445652173913,1.5420652173913,3.21065217391304
2012-08-10,1769650,56.2826086956522,0.681739130434783,-0.0347826086956522,4.70347826086957,-1.37608695652174,1.04391304347826,1.55391304347826,3.20913043478261
2012-08-11,1769220.71428571,56.2396739130435,0.689782608695652,-0.0381521739130435,4.7120652173913,-1.36173913043478,1.04326086956522,1.56576086956522,3.20760869565217
2012-08-12,1768791.42857143,56.1967391304348,0.697826086956522,-0.0415217391304348,4.72065217391304,-1.34739130434783,1.04260869565217,1.57760869565217,3.20608695652174
2012-08-13,1768362.14285714,56.1538043478261,0.705869565217391,-0.0448913043478261,4.72923913043478,-1.33304347826087,1.04195652173913,1.58945652173913,3.2045652173913
2012-08-14,1767932.85714286,56.1108695652174,0.713913043478261,-0.0482608695652174,4.73782608695652,-1.31869565217391,1.04130434782609,1.60130434782609,3.20304347826087
2012-08-15,1767503.57142857,56.0679347826087,0.72195652173913,-0.0516304347826087,4.74641304347826,-1.30434782608696,1.04065217391304,1.61315217391304,3.20152173913043
2012-08-16,1767074.28571429,56.025,0.73,-0.055,4.755,-1.29,1.04,1.625,3.2
2012-08-17,1766645,55.9820652173913,0.73804347826087,-0.0583695652173913,4.76358695652174,-1.27565217391304,1.03934782608696,1.63684782608696,3.19847826086957
2012-08-18,1767311,55.9391304347826,0.746086956521739,-0.0617391304347826,4.77217391304348,-1.26130434782609,1.03869565217391,1.64869565217391,3.19695652173913
2012-08-19,1767977,55.8961956521739,0.754130434782609,-0.0651086956521739,4.78076086956522,-1.24695652173913,1.03804347826087,1.66054347826087,3.1954347826087
2012-08-20,1768643,55.8532608695652,0.762173913043478,-0.0684782608695652,4.78934782608696,-1.23260869565217,1.03739130434783,1.67239130434783,3.19391304347826
2012-08-21,1769309,55.8103260869565,0.770217391304348,-0.0718478260869565,4.7979347826087,-1.21826086956522,1.03673913043478,1.68423913043478,3.19239130434783
2012-08-22,1769975,55.7673913043478,0.778260869565217,-0.0752173913043478,4.80652173913044,-1.20391304347826,1.03608695652174,1.69608695652174,3.19086956521739
2012-08-23,1770641,55.7244565217391,0.786304347826087,-0.0785869565217391,4.81510869565217,-1.1895652173913,1.0354347826087,1.7079347826087,3.18934782608696
2012-08-24,1771307,55.6815217391304,0.794347826086957,-0.0819565217391305,4.82369565217391,-1.17521739130435,1.03478260869565,1.71978260869565,3.18782608695652
2012-08-25,1769933.85714286,55.6385869565217,0.802391304347826,-0.0853260869565217,4.83228260869565,-1.16086956521739,1.03413043478261,1.73163043478261,3.18630434782609
2012-08-26,1768560.71428571,55.595652173913,0.810434782608696,-0.088695652173913,4.84086956521739,-1.14652173913043,1.03347826086957,1.74347826086957,3.18478260869565
2012-08-27,1767187.57142857,55.5527173913043,0.818478260869565,-0.0920652173913043,4.84945652173913,-1.13217391304348,1.03282608695652,1.75532608695652,3.18326086956522
2012-08-28,1765814.42857143,55.5097826086957,0.826521739130435,-0.0954347826086956,4.85804347826087,-1.11782608695652,1.03217391304348,1.76717391304348,3.18173913043478
2012-08-29,1764441.28571429,55.466847826087,0.834565217391304,-0.0988043478260869,4.86663043478261,-1.10347826086957,1.03152173913043,1.77902173913043,3.18021739130435
2012-08-30,1763068.14285714,55.4239130434783,0.842608695652174,-0.102173913043478,4.87521739130435,-1.08913043478261,1.03086956521739,1.79086956521739,3.17869565217391
2012-08-31,1761695,55.3809782608696,0.850652173913043,-0.10554347826087,4.88380434782609,-1.07478260869565,1.03021739130435,1.80271739130435,3.17717391304348
2012-09-01,1761947.85714286,55.3380434782609,0.858695652173913,-0.108913043478261,4.89239130434783,-1.0604347826087,1.0295652173913,1.8145652173913,3.17565217391304
2012-09-02,1762200.71428571,55.2951086956522,0.866739130434783,-0.112282608695652,4.90097826086957,-1.04608695652174,1.02891304347826,1.82641304347826,3.17413043478261
2012-09-03,1762453.57142857,55.2521739130435,0.874782608695652,-0.115652173913043,4.9095652173913,-1.03173913043478,1.02826086956522,1.83826086956522,3.17260869565217
2012-09-04,1762706.42857143,55.2092391304348,0.882826086956522,-0.119021739130435,4.91815217391304,-1.01739130434783,1.02760869565217,1.85010869565217,3.17108695652174
2012-09-05,1762959.28571429,55.1663043478261,0.890869565217391,-0.122391304347826,4.92673913043478,-1.00304347826087,1.02695652173913,1.86195652173913,3.1695652173913
2012-09-06,1763212.14285714,55.1233695652174,0.898913043478261,-0.125760869565217,4.93532608695652,-0.988695652173913,1.02630434782609,1.87380434782609,3.16804347826087
2012-09-07,1763465,55.0804347826087,0.90695652173913,-0.129130434782609,4.94391304347826,-0.974347826086957,1.02565217391304,1.88565217391304,3.16652173913043
2012-09-08,1765094.14285714,55.0375,0.915,-0.1325,4.9525,-0.96,1.025,1.8975,3.165
2012-09-09,1766723.28571429,54.9945652173913,0.92304347826087,-0.135869565217391,4.96108695652174,-0.945652173913043,1.02434782608696,1.90934782608696,3.16347826086957
2012-09-10,1768352.42857143,54.9516304347826,0.931086956521739,-0.139239130434783,4.96967391304348,-0.931304347826087,1.02369565217391,1.92119565217391,3.16195652173913
2012-09-11,1769981.57142857,54.9086956521739,0.939130434782609,-0.142608695652174,4.97826086956522,-0.91695652173913,1.02304347826087,1.93304347826087,3.1604347826087
2012-09-12,1771610.71428571,54.8657608695652,0.947173913043478,-0.145978260869565,4.98684782608696,-0.902608695652174,1.02239130434783,1.94489130434783,3.15891304347826
2012-09-13,1773239.85714286,54.8228260869565,0.955217391304348,-0.149347826086957,4.9954347826087,-0.888260869565217,1.02173913043478,1.95673913043478,3.15739130434783
2012-09-14,1774869,54.7798913043478,0.963260869565217,-0.152717391304348,5.00402173913043,-0.873913043478261,1.02108695652174,1.96858695652174,3.15586956521739
2012-09-15,1774488,54.7369565217391,0.971304347826087,-0.156086956521739,5.01260869565217,-0.859565217391304,1.0204347826087,1.9804347826087,3.15434782608696
2012-09-16,1774107,54.6940217391304,0.979347826086957,-0.15945652173913,5.02119565217391,-0.845217391304348,1.01978260869565,1.99228260869565,3.15282608695652
2012-09-17,1773726,54.6510869565217,0.987391304347826,-0.162826086956522,5.02978260869565,-0.830869565217391,1.01913043478261,2.00413043478261,3.15130434782609
2012-09-18,1773345,54.608152173913,0.995434782608696,-0.166195652173913,5.03836956521739,-0.816521739130435,1.01847826086957,2.01597826086957,3.14978260869565
2012-09-19,1772964,54.5652173913043,1.00347826086957,-0.169565217391304,5.04695652173913,-0.802173913043478,1.01782608695652,2.02782608695652,3.14826086956522
2012-09-20,1772583,54.5222826086956,1.01152173913043,-0.172934782608696,5.05554347826087,-0.787826086956522,1.01717391304348,2.03967391304348,3.14673913043478
2012-09-21,1772202,54.479347826087,1.0195652173913,-0.176304347826087,5.06413043478261,-0.773478260869565,1.01652173913043,2.05152173913043,3.14521739130435
2012-09-22,1771854.71428571,54.4364130434783,1.02760869565217,-0.179673913043478,5.07271739130435,-0.759130434782609,1.01586956521739,2.06336956521739,3.14369565217391
2012-09-23,1771507.42857143,54.3934782608696,1.03565217391304,-0.18304347826087,5.08130434782609,-0.744782608695652,1.01521739130435,2.07521739130435,3.14217391304348
2012-09-24,1771160.14285714,54.3505434782609,1.04369565217391,-0.186413043478261,5.08989130434783,-0.730434782608696,1.0145652173913,2.0870652173913,3.14065217391304
2012-09-25,1770812.85714286,54.3076086956522,1.05173913043478,-0.189782608695652,5.09847826086957,-0.716086956521739,1.01391304347826,2.09891304347826,3.13913043478261
2012-09-26,1770465.57142857,54.2646739130435,1.05978260869565,-0.193152173913043,5.1070652173913,-0.701739130434783,1.01326086956522,2.11076086956522,3.13760869565217
2012-09-27,1770118.28571429,54.2217391304348,1.06782608695652,-0.196521739130435,5.11565217391304,-0.687391304347826,1.01260869565217,2.12260869565217,3.13608695652174
2012-09-28,1769771,54.1788043478261,1.07586956521739,-0.199891304347826,5.12423913043478,-0.67304347826087,1.01195652173913,2.13445652173913,3.1345652173913
2012-09-29,1769124.42857143,54.1358695652174,1.08391304347826,-0.203260869565217,5.13282608695652,-0.658695652173913,1.01130434782609,2.14630434782609,3.13304347826087
2012-09-30,1768477.85714286,54.0929347826087,1.09195652173913,-0.206630434782609,5.14141304347826,-0.644347826086957,1.01065217391304,2.15815217391304,3.13152173913043
2012-10-01,1767831.28571429,54.05,1.1,-0.21,5.15,-0.63,1.01,2.17,3.13
2012-10-02,1767184.71428571,53.4836956521739,1.09521739130435,-0.216739130434783,5.1475,-0.633695652173913,0.999347826086956,2.16695652173913,3.12695652173913
2012-10-03,1766538.14285714,52.9173913043478,1.0904347826087,-0.223478260869565,5.145,-0.637391304347826,0.988695652173913,2.16391304347826,3.12391304347826
2012-10-04,1765891.57142857,52.3510869565217,1.08565217391304,-0.230217391304348,5.1425,-0.641086956521739,0.97804347826087,2.16086956521739,3.12086956521739
2012-10-05,1765245,51.7847826086957,1.08086956521739,-0.23695652173913,5.14,-0.644782608695652,0.967391304347826,2.15782608695652,3.11782608695652
2012-10-06,1764863,51.2184782608696,1.07608695652174,-0.243695652173913,5.1375,-0.648478260869565,0.956739130434783,2.15478260869565,3.11478260869565
2012-10-07,1764481,50.6521739130435,1.07130434782609,-0.250434782608696,5.135,-0.652173913043478,0.946086956521739,2.15173913043478,3.11173913043478
2012-10-08,1764099,50.0858695652174,1.06652173913043,-0.257173913043478,5.1325,-0.655869565217391,0.935434782608696,2.14869565217391,3.10869565217391
2012-10-09,1763717,49.5195652173913,1.06173913043478,-0.263913043478261,5.13,-0.659565217391304,0.924782608695652,2.14565217391304,3.10565217391304
2012-10-10,1763335,48.9532608695652,1.05695652173913,-0.270652173913043,5.1275,-0.663260869565217,0.914130434782609,2.14260869565217,3.10260869565217
2012-10-11,1762953,48.3869565217391,1.05217391304348,-0.277391304347826,5.125,-0.66695652173913,0.903478260869565,2.1395652173913,3.0995652173913
2012-10-12,1762571,47.820652173913,1.04739130434783,-0.284130434782609,5.1225,-0.670652173913043,0.892826086956522,2.13652173913043,3.09652173913043
2012-10-13,1763138.14285714,47.254347826087,1.04260869565217,-0.290869565217391,5.12,-0.674347826086957,0.882173913043478,2.13347826086957,3.09347826086957
2012-10-14,1763705.28571429,46.6880434782609,1.03782608695652,-0.297608695652174,5.1175,-0.67804347826087,0.871521739130435,2.1304347826087,3.0904347826087
2012-10-15,1764272.42857143,46.1217391304348,1.03304347826087,-0.304347826086957,5.115,-0.681739130434783,0.860869565217391,2.12739130434783,3.08739130434783
2012-10-16,1764839.57142857,45.5554347826087,1.02826086956522,-0.311086956521739,5.1125,-0.685434782608696,0.850217391304348,2.12434782608696,3.08434782608696
2012-10-17,1765406.71428571,44.9891304347826,1.02347826086957,-0.317826086956522,5.11,-0.689130434782609,0.839565217391304,2.12130434782609,3.08130434782609
2012-10-18,1765973.85714286,44.4228260869565,1.01869565217391,-0.324565217391304,5.1075,-0.692826086956522,0.828913043478261,2.11826086956522,3.07826086956522
2012-10-19,1766541,43.8565217391304,1.01391304347826,-0.331304347826087,5.105,-0.696521739130435,0.818260869565217,2.11521739130435,3.07521739130435
2012-10-20,1766526.28571429,43.2902173913043,1.00913043478261,-0.33804347826087,5.1025,-0.700217391304348,0.807608695652174,2.11217391304348,3.07217391304348
2012-10-21,1766511.57142857,42.7239130434783,1.00434782608696,-0.344782608695652,5.1,-0.703913043478261,0.79695652173913,2.10913043478261,3.06913043478261
2012-10-22,1766496.85714286,42.1576086956522,0.999565217391304,-0.351521739130435,5.0975,-0.707608695652174,0.786304347826087,2.10608695652174,3.06608695652174
2012-10-23,1766482.14285714,41.5913043478261,0.994782608695652,-0.358260869565217,5.095,-0.711304347826087,0.775652173913044,2.10304347826087,3.06304347826087
2012-10-24,1766467.42857143,41.025,0.99,-0.365,5.0925,-0.715,0.765,2.1,3.06
2012-10-25,1766452.71428571,40.4586956521739,0.985217391304348,-0.371739130434783,5.09,-0.718695652173913,0.754347826086956,2.09695652173913,3.05695652173913
2012-10-26,1766438,39.8923913043478,0.980434782608696,-0.378478260869565,5.0875,-0.722391304347826,0.743695652173913,2.09391304347826,3.05391304347826
2012-10-27,1766509.28571429,39.3260869565217,0.975652173913044,-0.385217391304348,5.085,-0.726086956521739,0.73304347826087,2.09086956521739,3.05086956521739
2012-10-28,1766580.57142857,38.7597826086957,0.970869565217391,-0.39195652173913,5.0825,-0.729782608695652,0.722391304347826,2.08782608695652,3.04782608695652
2012-10-29,1766651.85714286,38.1934782608696,0.966086956521739,-0.398695652173913,5.08,-0.733478260869565,0.711739130434783,2.08478260869565,3.04478260869565
2012-10-30,1766723.14285714,37.6271739130435,0.961304347826087,-0.405434782608696,5.0775,-0.737173913043478,0.701086956521739,2.08173913043478,3.04173913043478
2012-10-31,1766794.42857143,37.0608695652174,0.956521739130435,-0.412173913043478,5.075,-0.740869565217391,0.690434782608696,2.07869565217391,3.03869565217391
2012-11-01,1766865.71428571,36.4945652173913,0.951739130434783,-0.418913043478261,5.0725,-0.744565217391304,0.679782608695652,2.07565217391304,3.03565217391304
2012-11-02,1766937,35.9282608695652,0.94695652173913,-0.425652173913043,5.07,-0.748260869565217,0.669130434782609,2.07260869565217,3.03260869565217
