ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-06-26|1972690.0773647109|1898950.0355549445|1908626.3468159218|1972690.0773647109|1972690.0773647109|-68841.78310892297|-68841.78310892297|-68841.78310892297|-16181.45556940726|-16181.45556940726|-16181.45556940726|-68858.40896097358|-68858.40896097358|-68858.40896097358|-12953.423682741832|-12953.423682741832|-12953.423682741832|-214935.461255393|-214935.461255393|-214935.461255393|18529.350073384838|18529.350073384838|18529.350073384838|27539.463286797094|27539.463286797094|27539.463286797094|98796.75685082575|98796.75685082575|98796.75685082575|44151.032229477896|44151.032229477896|44151.032229477896|16.62585205061171|16.62585205061171|16.62585205061171|-13804.670893917104|-13804.670893917104|-13804.670893917104|0.0|0.0|0.0|1903848.294255788
2021-06-27|1972446.5667356695|1898063.2826345293|1907814.8710161396|1972446.5667356695|1972446.5667356695|-69491.88759770108|-69491.88759770108|-69491.88759770108|-16096.029531240194|-16096.029531240194|-16096.029531240194|-69493.2804959672|-69493.2804959672|-69493.2804959672|-12953.69427445183|-12953.69427445183|-12953.69427445183|-215059.061951779|-215059.061951779|-215059.061951779|17251.593260992944|17251.593260992944|17251.593260992944|27284.15215358166|27284.15215358166|27284.15215358166|99525.83260995924|99525.83260995924|99525.83260995924|44160.24236419833|44160.24236419833|44160.24236419833|1.3928982661316849|1.3928982661316849|1.3928982661316849|-13606.315127228332|-13606.315127228332|-13606.315127228332|0.0|0.0|0.0|1902954.6791379685
2021-06-28|1972203.0561066284|1897439.6252683112|1907221.2101034552|1972203.0561066284|1972203.0561066284|-70086.92796279403|-70086.92796279403|-70086.92796279403|-16112.953497041633|-16112.953497041633|-16112.953497041633|-70067.49641603527|-70067.49641603527|-70067.49641603527|-12954.461150979716|-12954.461150979716|-12954.461150979716|-215195.2478080736|-215195.2478080736|-215195.2478080736|15978.615547133775|15978.615547133775|15978.615547133775|27272.431407887678|27272.431407887678|27272.431407887678|100256.80375333739|100256.80375333739|100256.80375333739|44198.309876640626|44198.309876640626|44198.309876640626|-19.431546758771525|-19.431546758771525|-19.431546758771525|-13510.994544939818|-13510.994544939818|-13510.994544939818|0.0|0.0|0.0|1902116.1281438344
2021-06-29|1972178.2744965232|1896600.6455770712|1906087.3406808057|1972178.2744965232|1972178.2744965232|-70597.99210217812|-70597.99210217812|-70597.99210217812|-16028.01114750035|-16028.01114750035|-16028.01114750035|-70620.56551651732|-70620.56551651732|-70620.56551651732|-12954.79631898543|-12954.79631898543|-12954.79631898543|-215643.92883379234|-215643.92883379234|-215643.92883379234|15791.205740460297|15791.205740460297|15791.205740460297|27015.737402075163|27015.737402075163|27015.737402075163|100264.84678119347|100264.84678119347|100264.84678119347|44243.41147587181|44243.41147587181|44243.41147587181|22.573414339197065|22.573414339197065|22.573414339197065|-13309.030615839978|-13309.030615839978|-13309.030615839978|0.0|0.0|0.0|1901580.2823943452
2021-06-30|1972153.492886418|1896043.6710097368|1905966.878748687|1972153.492886418|1972153.492886418|-71178.2999532227|-71178.2999532227|-71178.2999532227|-15972.341061066769|-15972.341061066769|-15972.341061066769|-71099.44026173871|-71099.44026173871|-71099.44026173871|-12954.894968826287|-12954.894968826287|-12954.894968826287|-216090.5290200692|-216090.5290200692|-216090.5290200692|15585.330469483595|15585.330469483595|15585.330469483595|26764.04085835885|26764.04085835885|26764.04085835885|100283.95890130276|100283.95890130276|100283.95890130276|44258.0238518861|44258.0238518861|44258.0238518861|-78.85969148396171|-78.85969148396171|-78.85969148396171|-12973.029292807778|-12973.029292807778|-12973.029292807778|0.0|0.0|0.0|1900975.1929331953
2021-07-01|1972128.7112763126|1895532.9555623974|1905308.035560609|1972128.7112763128|1972128.7112763128|-71729.17006898641|-71729.17006898641|-71729.17006898641|-15899.483407926255|-15899.483407926255|-15899.483407926255|-71691.75845045646|-71691.75845045646|-71691.75845045646|-12955.156566766937|-12955.156566766937|-12955.156566766937|-216510.64881794096|-216510.64881794096|-216510.64881794096|15384.39694200704|15384.39694200704|15384.39694200704|26616.073601287488|26616.073601287488|26616.073601287488|100304.38175787315|100304.38175787315|100304.38175787315|44251.875143650694|44251.875143650694|44251.875143650694|-37.41161852993499|-37.41161852993499|-37.41161852993499|-12883.19710264072|-12883.19710264072|-12883.19710264072|0.0|0.0|0.0|1900399.541207326
2021-07-02|1972103.9296662074|1894910.6697605082|1904504.4773212627|1972103.9296662074|1972103.9296662074|-72329.55805022175|-72329.55805022175|-72329.55805022175|-15807.625748014721|-15807.625748014721|-15807.625748014721|-72424.66874233805|-72424.66874233805|-72424.66874233805|-12953.073208213598|-12953.073208213598|-12953.073208213598|-216836.27889963685|-216836.27889963685|-216836.27889963685|15178.23700820214|15178.23700820214|15178.23700820214|26031.94401415445|26031.94401415445|26031.94401415445|100304.12794481525|100304.12794481525|100304.12794481525|44144.56386271332|44144.56386271332|44144.56386271332|95.110692116328|95.110692116328|95.110692116328|-12486.563716358074|-12486.563716358074|-12486.563716358074|0.0|0.0|0.0|1899774.3716159856
2021-07-03|1972079.1480561022|1894417.175759471|1903885.898263587|1972079.1480561022|1972079.1480561022|-72839.1774651024|-72839.1774651024|-72839.1774651024|-16201.691694799492|-16201.691694799492|-16201.691694799492|-72855.80331715339|-72855.80331715339|-72855.80331715339|-12953.506387548028|-12953.506387548028|-12953.506387548028|-217266.3204843127|-217266.3204843127|-217266.3204843127|15000.016304586448|15000.016304586448|15000.016304586448|27097.84848654416|27097.84848654416|27097.84848654416|100301.75497262913|100301.75497262913|100301.75497262913|44150.07654886015|44150.07654886015|44150.07654886015|16.625852050996258|16.625852050996258|16.625852050996258|-12983.981063113133|-12983.981063113133|-12983.981063113133|0.0|0.0|0.0|1899239.9705909998
2021-07-04|1972054.366445997|1893928.634859671|1903540.643055218|1972054.366445997|1972054.366445997|-73427.53022541154|-73427.53022541154|-73427.53022541154|-16116.265654474422|-16116.265654474422|-16116.265654474422|-73428.92312367767|-73428.92312367767|-73428.92312367767|-12953.761055242805|-12953.761055242805|-12953.761055242805|-217695.53686094508|-217695.53686094508|-217695.53686094508|14822.205691938983|14822.205691938983|14822.205691938983|26842.537352800675|26842.537352800675|26842.537352800675|100298.23603405942|100298.23603405942|100298.23603405942|44159.28666437894|44159.28666437894|44159.28666437894|1.392898266121515|1.392898266121515|1.392898266121515|-12785.625296193386|-12785.625296193386|-12785.625296193386|0.0|0.0|0.0|1898626.8362205855
2021-07-05|1972029.5848358918|1893241.6363775423|1903075.1303723103|1972029.5848358918|1972029.5848358918|-73960.81886203513|-73960.81886203513|-73960.81886203513|-16133.189618117576|-16133.189618117576|-16133.189618117576|-73941.3873152764|-73941.3873152764|-73941.3873152764|-12954.512007755464|-12954.512007755464|-12954.512007755464|-218137.33839748602|-218137.33839748602|-218137.33839748602|14649.174177824207|14649.174177824207|14649.174177824207|26830.816606578443|26830.816606578443|26830.816606578443|100296.61247973458|100296.61247973458|100296.61247973458|44197.354157619644|44197.354157619644|44197.354157619644|-19.431546758712813|-19.431546758712813|-19.431546758712813|-12690.304713674232|-12690.304713674232|-12690.304713674232|0.0|0.0|0.0|1898068.7659738567
2021-07-06|1972004.8032257867|1892585.5438919712|1902715.1885697166|1972004.803225787|1972004.803225787|-74471.88300141926|-74471.88300141926|-74471.88300141926|-16048.24726857602|-16048.24726857602|-16048.24726857602|-74494.45641575854|-74494.45641575854|-74494.45641575854|-12954.847175761186|-12954.847175761186|-12954.847175761186|-218586.0194232047|-218586.0194232047|-218586.0194232047|14461.764371150712|14461.764371150712|14461.764371150712|26574.122600765062|26574.122600765062|26574.122600765062|100304.6555075907|100304.6555075907|100304.6555075907|44242.45575685075|44242.45575685075|44242.45575685075|22.57341433927907|22.57341433927907|22.57341433927907|-12488.340784573855|-12488.340784573855|-12488.340784573855|0.0|0.0|0.0|1897532.9202243674
2021-07-07|1971980.0216156815|1892002.465532632|1901678.9157729428|1971980.0216156815|1971980.0216156815|-75052.19085246384|-75052.19085246384|-75052.19085246384|-15992.577182142659|-15992.577182142659|-15992.577182142659|-74973.3311609799|-74973.3311609799|-74973.3311609799|-12954.945825602039|-12954.945825602039|-12954.945825602039|-219032.61960948168|-219032.61960948168|-219032.61960948168|14255.889100174003|14255.889100174003|14255.889100174003|26322.426057049623|26322.426057049623|26322.426057049623|100323.76762769993|100323.76762769993|100323.76762769993|44257.068132865104|44257.068132865104|44257.068132865104|-78.85969148394592|-78.85969148394592|-78.85969148394592|-12152.339461542213|-12152.339461542213|-12152.339461542213|0.0|0.0|0.0|1896927.8307632175
2021-07-08|1971955.2400055763|1892134.9274723115|1900961.519212008|1971955.2400055763|1971955.2400055763|-75603.06096822747|-75603.06096822747|-75603.06096822747|-15919.719529002386|-15919.719529002386|-15919.719529002386|-75565.64934969756|-75565.64934969756|-75565.64934969756|-12955.20742354269|-12955.20742354269|-12955.20742354269|-219452.73940735334|-219452.73940735334|-219452.73940735334|14054.95557269746|14054.95557269746|14054.95557269746|26174.458799978842|26174.458799978842|26174.458799978842|100344.19048427041|100344.19048427041|100344.19048427041|44250.91942462963|44250.91942462963|44250.91942462963|-37.41161852989739|-37.41161852989739|-37.41161852989739|-12062.50727137548|-12062.50727137548|-12062.50727137548|0.0|0.0|0.0|1896352.1790373488
2021-07-09|1971930.458395471|1891319.9236737257|1900762.7296374799|1971930.458395471|1971930.458395471|-76203.44894946275|-76203.44894946275|-76203.44894946275|-15827.861869091153|-15827.861869091153|-15827.861869091153|-76298.55964157898|-76298.55964157898|-76298.55964157898|-12953.124064989352|-12953.124064989352|-12953.124064989352|-219778.36948904922|-219778.36948904922|-219778.36948904922|13848.79563889257|13848.79563889257|13848.79563889257|25590.329212846413|25590.329212846413|25590.329212846413|100343.93667121248|100343.93667121248|100343.93667121248|44143.60814369226|44143.60814369226|44143.60814369226|95.1106921162376|95.1106921162376|95.1106921162376|-11665.873885093011|-11665.873885093011|-11665.873885093011|0.0|0.0|0.0|1895727.0094460084
2021-07-10|1971905.6767853657|1890602.1823544814|1900231.8709026445|1971905.6767853657|1971905.6767853657|-76713.06836434366|-76713.06836434366|-76713.06836434366|-16221.92781587572|-16221.92781587572|-16221.92781587572|-76729.69421639446|-76729.69421639446|-76729.69421639446|-12953.55724432378|-12953.55724432378|-12953.55724432378|-220208.41107372503|-220208.41107372503|-220208.41107372503|13670.574935276867|13670.574935276867|13670.574935276867|26656.233685235406|26656.233685235406|26656.233685235406|100341.56369902621|100341.56369902621|100341.56369902621|44149.12082983909|44149.12082983909|44149.12082983909|16.625852050813954|16.625852050813954|16.625852050813954|-12163.291231847546|-12163.291231847546|-12163.291231847546|0.0|0.0|0.0|1895192.608421022
2021-07-11|1971880.8951752605|1890048.8120557|1899564.1020273482|1971880.8951752605|1971880.8951752605|-77301.42112465264|-77301.42112465264|-77301.42112465264|-16136.501775550267|-16136.501775550267|-16136.501775550267|-77302.81402291874|-77302.81402291874|-77302.81402291874|-12953.811912018553|-12953.811912018553|-12953.811912018553|-220637.62745035748|-220637.62745035748|-220637.62745035748|13492.76432262941|13492.76432262941|13492.76432262941|26400.92255149101|26400.92255149101|26400.92255149101|100338.04476045666|100338.04476045666|100338.04476045666|44158.33094535794|44158.33094535794|44158.33094535794|1.3928982661113554|1.3928982661113554|1.3928982661113554|-11964.935464927457|-11964.935464927457|-11964.935464927457|0.0|0.0|0.0|1894579.4740506078
2021-07-12|1971856.1135651555|1888961.0963955096|1898665.676223689|1971856.1135651555|1971856.1135651555|-77834.70976127619|-77834.70976127619|-77834.70976127619|-16153.425739193519|-16153.425739193519|-16153.425739193519|-77815.27821451753|-77815.27821451753|-77815.27821451753|-12954.562864531215|-12954.562864531215|-12954.562864531215|-221079.42898689845|-221079.42898689845|-221079.42898689845|13319.732808514638|13319.732808514638|13319.732808514638|26389.201805269207|26389.201805269207|26389.201805269207|100336.42120613177|100336.42120613177|100336.42120613177|44196.39843859865|44196.39843859865|44196.39843859865|-19.431546758654104|-19.431546758654104|-19.431546758654104|-11869.614882408647|-11869.614882408647|-11869.614882408647|0.0|0.0|0.0|1894021.4038038794
2021-07-13|1971831.3319550504|1888516.0667928942|1898413.0846758524|1971831.3319550504|1971831.3319550504|-78345.77390066034|-78345.77390066034|-78345.77390066034|-16068.483389652276|-16068.483389652276|-16068.483389652276|-78368.34731499951|-78368.34731499951|-78368.34731499951|-12954.89803253694|-12954.89803253694|-12954.89803253694|-221528.11001261722|-221528.11001261722|-221528.11001261722|13132.323001841147|13132.323001841147|13132.323001841147|26132.50779945691|26132.50779945691|26132.50779945691|100344.4642339879|100344.4642339879|100344.4642339879|44241.500037829835|44241.500037829835|44241.500037829835|22.57341433919255|22.57341433919255|22.57341433919255|-11667.65095330885|-11667.65095330885|-11667.65095330885|0.0|0.0|0.0|1893485.55805439
2021-07-14|1971806.5503449452|1888295.4169431988|1897894.2915627966|1971806.5503449452|1971806.5503449452|-78926.08175170486|-78926.08175170486|-78926.08175170486|-16012.813303219073|-16012.813303219073|-16012.813303219073|-78847.22206022109|-78847.22206022109|-78847.22206022109|-12954.996682377789|-12954.996682377789|-12954.996682377789|-221974.71019889406|-221974.71019889406|-221974.71019889406|12926.447730864495|12926.447730864495|12926.447730864495|25880.811255741508|25880.811255741508|25880.811255741508|100363.57635409714|100363.57635409714|100363.57635409714|44256.11241384404|44256.11241384404|44256.11241384404|-78.85969148375466|-78.85969148375466|-78.85969148375466|-11331.649630277341|-11331.649630277341|-11331.649630277341|0.0|0.0|0.0|1892880.4685932402
2021-07-15|1971781.7687348397|1887511.980499554|1897241.1463303939|1971781.7687348397|1971781.7687348397|-79476.95186746851|-79476.95186746851|-79476.95186746851|-15939.955650078526|-15939.955650078526|-15939.955650078526|-79439.54024893839|-79439.54024893839|-79439.54024893839|-12955.258280318441|-12955.258280318441|-12955.258280318441|-222394.82999676597|-222394.82999676597|-222394.82999676597|12725.514203387931|12725.514203387931|12725.514203387931|25732.84399867062|25732.84399867062|25732.84399867062|100383.99921066758|100383.99921066758|100383.99921066758|44249.96370560887|44249.96370560887|44249.96370560887|-37.411618530119846|-37.411618530119846|-37.411618530119846|-11241.817440110402|-11241.817440110402|-11241.817440110402|0.0|0.0|0.0|1892304.8168673713
2021-07-16|1971756.9871247346|1887188.7259942926|1896421.1147551294|1971756.9871247346|1971756.9871247346|-80077.33984870391|-80077.33984870391|-80077.33984870391|-15848.097990167122|-15848.097990167122|-15848.097990167122|-80172.45054082037|-80172.45054082037|-80172.45054082037|-12953.174921765109|-12953.174921765109|-12953.174921765109|-222720.46007846168|-222720.46007846168|-222720.46007846168|12519.354269582995|12519.354269582995|12519.354269582995|25148.714411537563|25148.714411537563|25148.714411537563|100383.74539760961|100383.74539760961|100383.74539760961|44142.65242467128|44142.65242467128|44142.65242467128|95.11069211648086|95.11069211648086|95.11069211648086|-10845.184053827918|-10845.184053827918|-10845.184053827918|0.0|0.0|0.0|1891679.6472760306
